True_Label,Predicted_Label,Confidence
NORMAL,BERAT,0.010642266599893802
NORMAL,NORMAL,0.9014219595696953
NORMAL,NORMAL,0.8847060553006536
NORMAL,NORMAL,0.9629894305530571
NORMAL,NORMAL,0.9026522614157428
NORMAL,NORMAL,0.9152475185829045
NORMAL,NORMAL,0.9009564189588323
NORMAL,NORMAL,0.8867281804505318
NORMAL,NORMAL,0.9077084840929097
NORMAL,NORMAL,0.9362288069047009
NORMAL,NORMAL,0.9101285688356064
NORMAL,NORMAL,0.9011146062867094
NORMAL,NORMAL,0.8875992666568346
NORMAL,NORMAL,0.9257042866293941
NORMAL,NORMAL,0.8993033515050983
NORMAL,NORMAL,0.9032405083839443
NORMAL,NORMAL,0.9307106683877112
NORMAL,NORMAL,0.988196617584485
NORMAL,NORMAL,0.9017049749188345
NORMAL,NORMAL,0.9219796027883687
NORMAL,NORMAL,0.9012973314980102
NORMAL,NORMAL,0.9050710663685138
NORMAL,NORMAL,0.8997019986898968
NORMAL,NORMAL,0.8848414764676447
NORMAL,NORMAL,0.880587678961597
NORMAL,BERAT,0.09871606716011856
NORMAL,NORMAL,0.8999832047894971
NORMAL,NORMAL,0.9121690027508926
NORMAL,NORMAL,0.9067979632364274
NORMAL,NORMAL,0.8985476433271579
NORMAL,NORMAL,0.9909320633636668
NORMAL,NORMAL,0.8981036393095252
NORMAL,NORMAL,0.9161129435364435
NORMAL,NORMAL,0.9236897877847277
NORMAL,NORMAL,0.9048458924492269
NORMAL,NORMAL,0.8880368750215466
NORMAL,NORMAL,0.9828404708589891
NORMAL,NORMAL,0.8846340895949647
NORMAL,NORMAL,0.913487120804148
NORMAL,NORMAL,0.8840914975033212
NORMAL,NORMAL,0.924113222683586
NORMAL,NORMAL,0.8895512871458433
NORMAL,NORMAL,0.8984715592929459
NORMAL,NORMAL,0.988458302934482
NORMAL,NORMAL,0.9040189602592108
NORMAL,NORMAL,0.9716428856647932
NORMAL,NORMAL,0.9336100460016363
NORMAL,NORMAL,0.9166760328789327
NORMAL,NORMAL,0.958059845194124
NORMAL,NORMAL,0.904016670990607
NORMAL,NORMAL,0.9551367342161048
NORMAL,NORMAL,0.9147065002073647
NORMAL,NORMAL,0.895736827141409
NORMAL,NORMAL,0.9412848313951094
NORMAL,NORMAL,0.9354828683942658
NORMAL,NORMAL,0.8950387109035324
NORMAL,NORMAL,0.8893461086335581
NORMAL,NORMAL,0.9282198517268078
NORMAL,NORMAL,0.899061972511281
NORMAL,NORMAL,0.9104913094389566
NORMAL,NORMAL,0.8933989909548947
NORMAL,NORMAL,0.972404409201213
NORMAL,NORMAL,0.8961746352845336
NORMAL,NORMAL,0.9163438346591171
NORMAL,BERAT,0.014823699183865903
NORMAL,NORMAL,0.8829350176382679
NORMAL,NORMAL,0.890277262327972
NORMAL,NORMAL,0.9229673047569533
NORMAL,NORMAL,0.9296176194415291
NORMAL,NORMAL,0.939676342976475
NORMAL,NORMAL,0.9024588255214452
NORMAL,BERAT,0.00023247500238623433
NORMAL,NORMAL,0.8840062583377974
NORMAL,NORMAL,0.9054381354790441
NORMAL,NORMAL,0.9112729847803487
NORMAL,NORMAL,0.9085225083931951
NORMAL,NORMAL,0.975382154529235
NORMAL,NORMAL,0.9091905785994415
NORMAL,NORMAL,0.9126682192957469
NORMAL,NORMAL,0.8935392070289276
NORMAL,NORMAL,0.9394237767363358
NORMAL,NORMAL,0.914243012029987
NORMAL,NORMAL,0.8936238357633551
NORMAL,NORMAL,0.9069913720753184
NORMAL,NORMAL,0.8925703693468967
NORMAL,NORMAL,0.9046280701018223
NORMAL,BERAT,0.0015613550747653805
NORMAL,NORMAL,0.9228360319855748
NORMAL,NORMAL,0.901713891245621
NORMAL,NORMAL,0.9010016889278292
NORMAL,NORMAL,0.8845776486957655
NORMAL,NORMAL,0.8889204639509329
NORMAL,NORMAL,0.9158462671549513
NORMAL,NORMAL,0.9606372573687526
NORMAL,NORMAL,0.9708785393655972
NORMAL,NORMAL,0.9056307257590701
NORMAL,NORMAL,0.922611163733044
NORMAL,NORMAL,0.9499507845950521
NORMAL,NORMAL,0.9291877593516874
NORMAL,NORMAL,0.9288739461198244
NORMAL,NORMAL,0.9384775796513636
NORMAL,NORMAL,0.9125252687102865
NORMAL,NORMAL,0.9265216965792379
NORMAL,NORMAL,0.9203054171322793
NORMAL,NORMAL,0.9062945937033441
NORMAL,NORMAL,0.9047097717837921
NORMAL,NORMAL,0.9318642899631044
NORMAL,NORMAL,0.8996915486390328
NORMAL,NORMAL,0.8794634269953399
NORMAL,BERAT,0.00035857505570620064
NORMAL,NORMAL,0.8981273726437982
NORMAL,NORMAL,0.9112541355123859
NORMAL,BERAT,0.0022307529339597567
NORMAL,BERAT,0.05391134813016283
NORMAL,NORMAL,0.9701018748925936
NORMAL,NORMAL,0.8938469173629164
NORMAL,NORMAL,0.9444381545827596
NORMAL,NORMAL,0.9032423220047663
NORMAL,NORMAL,0.9017084510815144
NORMAL,NORMAL,0.9897961860863465
NORMAL,NORMAL,0.9238617858760101
NORMAL,NORMAL,0.9005418940293236
NORMAL,NORMAL,0.9637407227419208
NORMAL,NORMAL,0.9106528407564974
NORMAL,NORMAL,0.911908964045921
NORMAL,NORMAL,0.8983766673995439
NORMAL,NORMAL,0.9417553083924859
NORMAL,NORMAL,0.9408507844487526
NORMAL,NORMAL,0.8992543903286409
NORMAL,NORMAL,0.9249637992035726
NORMAL,NORMAL,0.9046475609242605
NORMAL,NORMAL,0.9228443901105781
NORMAL,NORMAL,0.9123298298118709
NORMAL,NORMAL,0.8849821337211008
NORMAL,NORMAL,0.9127383828448914
NORMAL,NORMAL,0.885628179858249
NORMAL,NORMAL,0.9030773415825697
NORMAL,NORMAL,0.9204124376449638
NORMAL,NORMAL,0.9290192607753569
NORMAL,NORMAL,0.8965681999691646
NORMAL,NORMAL,0.9163409452811921
NORMAL,NORMAL,0.9336235634607536
NORMAL,NORMAL,0.9439049801002825
NORMAL,NORMAL,0.9748287935073474
NORMAL,NORMAL,0.9136868728208272
NORMAL,NORMAL,0.9058288303797586
NORMAL,NORMAL,0.8949575340103277
NORMAL,NORMAL,0.9127138759759295
NORMAL,NORMAL,0.9272750085343391
NORMAL,NORMAL,0.8848095885245733
NORMAL,NORMAL,0.9300571762543268
NORMAL,NORMAL,0.9505006498220205
NORMAL,NORMAL,0.9034452354125003
NORMAL,NORMAL,0.9448524966381464
NORMAL,NORMAL,0.9114274061423042
NORMAL,NORMAL,0.9558149210444672
NORMAL,NORMAL,0.9455509023733166
NORMAL,NORMAL,0.9312717655739462
NORMAL,NORMAL,0.9094367737483187
NORMAL,NORMAL,0.9427787692268017
NORMAL,NORMAL,0.9225474310104018
NORMAL,NORMAL,0.947885983480192
NORMAL,NORMAL,0.9215457684985793
NORMAL,NORMAL,0.8992191225763826
NORMAL,NORMAL,0.9040197473310845
NORMAL,NORMAL,0.8981200969145905
NORMAL,NORMAL,0.9025504049470114
NORMAL,NORMAL,0.9035478080926631
NORMAL,NORMAL,0.9147692505676188
NORMAL,NORMAL,0.9026427093617171
NORMAL,NORMAL,0.9458388219708488
NORMAL,NORMAL,0.8837960707585604
NORMAL,NORMAL,0.9044288553597568
NORMAL,BERAT,0.02815156121202902
NORMAL,NORMAL,0.9074537925518986
NORMAL,BERAT,0.048858864722581344
NORMAL,NORMAL,0.9156600675654679
NORMAL,NORMAL,0.8949469518969482
NORMAL,NORMAL,0.9099247411440081
NORMAL,NORMAL,0.9014366444645031
NORMAL,NORMAL,0.9372929807560149
NORMAL,NORMAL,0.9016248121042596
NORMAL,NORMAL,0.9172981249484278
NORMAL,NORMAL,0.8968850559330706
NORMAL,NORMAL,0.947941748256165
NORMAL,NORMAL,0.938065361856901
NORMAL,NORMAL,0.9276385606002553
NORMAL,BERAT,0.030212870059750863
NORMAL,NORMAL,0.9028785101470297
NORMAL,NORMAL,0.9217963494799444
NORMAL,NORMAL,0.8883469858095527
NORMAL,NORMAL,0.8964324065355436
NORMAL,NORMAL,0.9179452348054926
NORMAL,NORMAL,0.9085657895138988
NORMAL,NORMAL,0.8866049061694963
NORMAL,NORMAL,0.9387173742105284
NORMAL,NORMAL,0.928097109869154
NORMAL,NORMAL,0.9090346638206408
NORMAL,NORMAL,0.8923881126418205
NORMAL,BERAT,0.010375763400791538
NORMAL,NORMAL,0.9537093066853968
NORMAL,NORMAL,0.9112039715432776
NORMAL,NORMAL,0.9953406739647194
NORMAL,NORMAL,0.90294367081118
NORMAL,NORMAL,0.922913806594984
NORMAL,NORMAL,0.926727679908103
NORMAL,NORMAL,0.9251863846068253
NORMAL,NORMAL,0.9035285045046202
NORMAL,NORMAL,0.9115754844013209
NORMAL,BERAT,0.018710878991124957
NORMAL,NORMAL,0.890273143399296
NORMAL,NORMAL,0.9012145455350471
NORMAL,NORMAL,0.9207814728264926
NORMAL,NORMAL,0.9084879634535498
NORMAL,NORMAL,0.9079705496227377
NORMAL,NORMAL,0.8996624911673694
NORMAL,NORMAL,0.9084123119466396
NORMAL,NORMAL,0.9000804887011087
NORMAL,NORMAL,0.9090052691366186
NORMAL,NORMAL,0.9610251165871193
NORMAL,NORMAL,0.9020212290022172
NORMAL,NORMAL,0.9072001638729025
NORMAL,NORMAL,0.909879360352712
NORMAL,NORMAL,0.9312180058709567
NORMAL,NORMAL,0.8920030976240928
NORMAL,NORMAL,0.9204974086466846
NORMAL,NORMAL,0.9129475194402606
NORMAL,NORMAL,0.9188668059452755
NORMAL,NORMAL,0.9284721636735116
NORMAL,BERAT,0.03089776289361277
NORMAL,NORMAL,0.8917696353234947
NORMAL,NORMAL,0.971865173370831
NORMAL,NORMAL,0.9234849447543718
NORMAL,NORMAL,0.9161446553111453
NORMAL,NORMAL,0.903094712500934
NORMAL,NORMAL,0.900142251543214
NORMAL,NORMAL,0.9062379600685695
NORMAL,NORMAL,0.9264420919338201
NORMAL,NORMAL,0.9131968119112028
NORMAL,NORMAL,0.9075924096763027
NORMAL,NORMAL,0.8971917720666966
NORMAL,NORMAL,0.8907583310343488
NORMAL,NORMAL,0.9105638566616711
NORMAL,NORMAL,0.9116738586216111
NORMAL,NORMAL,0.8993822536820417
NORMAL,NORMAL,0.9668957496129966
NORMAL,NORMAL,0.8932463603578848
NORMAL,NORMAL,0.914895366707079
NORMAL,NORMAL,0.8869787188489862
NORMAL,NORMAL,0.9903114287595975
NORMAL,NORMAL,0.8844946759964172
NORMAL,NORMAL,0.941865242553253
NORMAL,BERAT,0.044525570370890846
NORMAL,NORMAL,0.8929601341538289
NORMAL,NORMAL,0.9332213607312653
NORMAL,NORMAL,0.922289963145014
NORMAL,NORMAL,0.9283716049961723
NORMAL,BERAT,0.0018730953854665167
NORMAL,NORMAL,0.9094255350427869
NORMAL,NORMAL,0.9135601695478863
NORMAL,NORMAL,0.9023129179227496
NORMAL,NORMAL,0.9948080211084833
NORMAL,BERAT,0.014940151897907672
NORMAL,NORMAL,0.8938570334651159
NORMAL,NORMAL,0.9324044841960613
NORMAL,NORMAL,0.89344440001126
NORMAL,NORMAL,0.930125694551869
NORMAL,NORMAL,0.9005672122813055
NORMAL,NORMAL,0.9321565288012417
NORMAL,NORMAL,0.8856910449245764
NORMAL,BERAT,0.0033089370520865916
NORMAL,NORMAL,0.9759458023606321
NORMAL,NORMAL,0.9327847678757981
NORMAL,NORMAL,0.897716243182868
NORMAL,BERAT,0.015239481384105158
NORMAL,NORMAL,0.8947399909414958
NORMAL,NORMAL,0.9218070753762562
NORMAL,NORMAL,0.935413242009113
NORMAL,NORMAL,0.8981286025890554
NORMAL,NORMAL,0.9545594382059128
NORMAL,NORMAL,0.9047057318628109
NORMAL,NORMAL,0.9476177534852455
NORMAL,NORMAL,0.9024285656443729
NORMAL,NORMAL,0.9041112382791938
NORMAL,NORMAL,0.8824455248294263
NORMAL,NORMAL,0.8951731632299087
NORMAL,NORMAL,0.9741368713203769
NORMAL,NORMAL,0.8912706232251022
NORMAL,NORMAL,0.912600925898824
NORMAL,NORMAL,0.9049654135045
NORMAL,NORMAL,0.9250448595248291
NORMAL,NORMAL,0.9080097965158365
NORMAL,BERAT,0.07114397817930955
NORMAL,NORMAL,0.8861201321184824
NORMAL,NORMAL,0.9104627282755537
NORMAL,NORMAL,0.927816429838964
NORMAL,NORMAL,0.9290188679932408
NORMAL,NORMAL,0.9380834657983678
NORMAL,NORMAL,0.9288022413064845
NORMAL,NORMAL,0.9081143825698179
NORMAL,NORMAL,0.9143587782241579
NORMAL,NORMAL,0.9351118812061057
NORMAL,NORMAL,0.922467153401183
NORMAL,NORMAL,0.959487102120285
NORMAL,BERAT,0.005879305819191139
NORMAL,NORMAL,0.9171621847015548
NORMAL,NORMAL,0.9109010449456596
NORMAL,NORMAL,0.8950144671556367
NORMAL,NORMAL,0.967441674198608
NORMAL,NORMAL,0.9045614022203102
NORMAL,NORMAL,0.9588336941307842
NORMAL,NORMAL,0.9668269743279795
NORMAL,BERAT,0.014899955032588785
NORMAL,NORMAL,0.9661750034971455
NORMAL,NORMAL,0.9009920468566627
NORMAL,NORMAL,0.9475417821489371
NORMAL,NORMAL,0.9013867425287081
NORMAL,BERAT,0.005605137365052571
NORMAL,BERAT,0.1181273698964839
NORMAL,NORMAL,0.8904306170877232
NORMAL,NORMAL,0.899288735757932
NORMAL,NORMAL,0.9375951466865919
NORMAL,NORMAL,0.8979128422508902
NORMAL,NORMAL,0.8938114286778069
NORMAL,NORMAL,0.8888210098666155
NORMAL,NORMAL,0.9151326014298615
NORMAL,NORMAL,0.9466052966077803
NORMAL,BERAT,0.013247722088710036
NORMAL,NORMAL,0.9169782599307652
NORMAL,NORMAL,0.8919922557429539
NORMAL,NORMAL,0.9003698419474624
NORMAL,NORMAL,0.9034876712344311
NORMAL,NORMAL,0.9122884007837068
NORMAL,NORMAL,0.8819309202250865
NORMAL,BERAT,0.04678947188685694
NORMAL,NORMAL,0.8944353115499004
NORMAL,NORMAL,0.9106555785482486
NORMAL,NORMAL,0.9069271464736736
NORMAL,NORMAL,0.9037551951221028
NORMAL,NORMAL,0.8991084556151607
NORMAL,NORMAL,0.9474351037839248
NORMAL,NORMAL,0.9097466087312045
NORMAL,NORMAL,0.9035168534658733
NORMAL,NORMAL,0.921529839736752
NORMAL,NORMAL,0.9310385376275535
NORMAL,NORMAL,0.9274389231506118
NORMAL,NORMAL,0.8935510879927357
NORMAL,NORMAL,0.9059422319365551
NORMAL,NORMAL,0.894044092059449
NORMAL,NORMAL,0.8848544058119747
NORMAL,NORMAL,0.9196188434811774
NORMAL,NORMAL,0.8989650503661666
NORMAL,NORMAL,0.902445557080759
NORMAL,NORMAL,0.8892333408770403
NORMAL,NORMAL,0.9374621350399468
NORMAL,NORMAL,0.9046167880070934
NORMAL,NORMAL,0.8906527528005876
NORMAL,NORMAL,0.9975794569238761
NORMAL,NORMAL,0.9120745567836344
NORMAL,BERAT,0.04229734977406992
NORMAL,NORMAL,0.9105638566616711
NORMAL,NORMAL,0.9225013226864565
NORMAL,NORMAL,0.9274561593334474
NORMAL,NORMAL,0.9360993095867562
NORMAL,NORMAL,0.908244164548748
NORMAL,NORMAL,0.9058327992717963
NORMAL,NORMAL,0.8924572689384054
NORMAL,NORMAL,0.8958199882890912
NORMAL,BERAT,0.005054449376527437
NORMAL,NORMAL,0.9086085113171841
NORMAL,NORMAL,0.9059225062010865
NORMAL,NORMAL,0.9482101748802836
NORMAL,NORMAL,0.8980129093387774
NORMAL,NORMAL,0.9287249402300255
NORMAL,NORMAL,0.8975669354153591
NORMAL,NORMAL,0.9443790370026741
NORMAL,NORMAL,0.8978171013371246
NORMAL,NORMAL,0.9208200751563254
NORMAL,NORMAL,0.8824868886151378
NORMAL,NORMAL,0.9219331904610273
NORMAL,NORMAL,0.972439744244458
NORMAL,NORMAL,0.9009470510305111
NORMAL,NORMAL,0.9236603791971892
NORMAL,NORMAL,0.8863839994265444
NORMAL,NORMAL,0.9401333244709875
NORMAL,NORMAL,0.8851014354594011
NORMAL,NORMAL,0.9047834931904638
NORMAL,NORMAL,0.8962628264398754
NORMAL,NORMAL,0.929337894591566
NORMAL,NORMAL,0.900231401732839
NORMAL,BERAT,0.03055102659407707
NORMAL,NORMAL,0.8886034684068607
NORMAL,NORMAL,0.9166438494368288
NORMAL,NORMAL,0.9023987872082813
NORMAL,NORMAL,0.9319112781103531
NORMAL,NORMAL,0.9133233002978784
NORMAL,BERAT,0.01768403617983996
NORMAL,NORMAL,0.88942701742486
NORMAL,NORMAL,0.9141425827345945
NORMAL,NORMAL,0.9226165156933224
NORMAL,NORMAL,0.8844202367638243
NORMAL,BERAT,0.047919928827095774
NORMAL,NORMAL,0.8821933442736192
NORMAL,NORMAL,0.884571464499191
NORMAL,NORMAL,0.9288820581409243
NORMAL,NORMAL,0.9474571910328516
NORMAL,NORMAL,0.9030227862267667
NORMAL,NORMAL,0.9095536192490997
NORMAL,NORMAL,0.9579833843564283
NORMAL,NORMAL,0.9076051364064244
NORMAL,NORMAL,0.898979545117478
NORMAL,NORMAL,0.889157757115203
NORMAL,NORMAL,0.9202434084471155
NORMAL,NORMAL,0.9071210227643185
NORMAL,BERAT,0.0011912001418114217
NORMAL,NORMAL,0.8999498388986322
NORMAL,NORMAL,0.9064919998615107
NORMAL,BERAT,0.012183975786690305
NORMAL,NORMAL,0.8829221791280378
NORMAL,NORMAL,0.9096690209321985
NORMAL,NORMAL,0.919871181613345
NORMAL,NORMAL,0.9129832007427954
NORMAL,NORMAL,0.9471689782988493
NORMAL,NORMAL,0.900964010869715
NORMAL,NORMAL,0.9677819622460595
NORMAL,NORMAL,0.9031912624763664
NORMAL,NORMAL,0.9202218748681755
NORMAL,NORMAL,0.9534365886461215
NORMAL,NORMAL,0.9855301136454574
NORMAL,NORMAL,0.9500814291389371
NORMAL,NORMAL,0.8977420520929913
NORMAL,NORMAL,0.9089119080099104
NORMAL,NORMAL,0.8910106045480017
NORMAL,NORMAL,0.9885065227623876
NORMAL,NORMAL,0.9314620698109168
NORMAL,NORMAL,0.9131280170484444
NORMAL,NORMAL,0.9883530660478599
NORMAL,NORMAL,0.9161443423774204
NORMAL,NORMAL,0.9427469712322565
NORMAL,NORMAL,0.9283687972213008
NORMAL,NORMAL,0.9459183857014983
NORMAL,NORMAL,0.9587086423307616
NORMAL,NORMAL,0.9036757230658119
NORMAL,NORMAL,0.891515048704621
NORMAL,NORMAL,0.9106958094722313
NORMAL,NORMAL,0.9551133208974651
NORMAL,NORMAL,0.9337522417624772
NORMAL,NORMAL,0.9372780737032095
NORMAL,NORMAL,0.908601238359469
NORMAL,NORMAL,0.9018362385073216
NORMAL,NORMAL,0.881882328195059
NORMAL,NORMAL,0.9512687130914073
NORMAL,NORMAL,0.9288432939878337
NORMAL,NORMAL,0.8923638009288999
NORMAL,NORMAL,0.937892685154589
NORMAL,NORMAL,0.9263959279132629
NORMAL,NORMAL,0.9119718715921235
NORMAL,NORMAL,0.878889900548471
NORMAL,NORMAL,0.9347157019181738
NORMAL,NORMAL,0.9698368983546879
NORMAL,NORMAL,0.8920379796592692
NORMAL,NORMAL,0.9806823772858562
NORMAL,NORMAL,0.9092351391700423
NORMAL,NORMAL,0.9158966048676246
NORMAL,NORMAL,0.8906446725954418
NORMAL,NORMAL,0.9231097560488881
NORMAL,NORMAL,0.899659575434834
NORMAL,NORMAL,0.9086025122174666
NORMAL,BERAT,0.07582960260670922
NORMAL,NORMAL,0.909120990768593
NORMAL,NORMAL,0.921890756649856
NORMAL,NORMAL,0.9161133837977378
NORMAL,NORMAL,0.9101641434185924
NORMAL,NORMAL,0.9013832116022228
NORMAL,NORMAL,0.9223824978357145
NORMAL,NORMAL,0.9555524648914564
NORMAL,NORMAL,0.9391369859683256
NORMAL,NORMAL,0.9238378800335314
NORMAL,NORMAL,0.9043023113336921
NORMAL,NORMAL,0.949809349622013
NORMAL,NORMAL,0.9299394153887497
NORMAL,BERAT,0.007705668733011617
NORMAL,NORMAL,0.8959537831040365
NORMAL,NORMAL,0.9710357627156516
NORMAL,NORMAL,0.9093196562811094
NORMAL,NORMAL,0.9432490284797876
NORMAL,NORMAL,0.9151532537113476
NORMAL,NORMAL,0.9379463337559981
NORMAL,NORMAL,0.9004538654744569
NORMAL,NORMAL,0.9626313466214216
NORMAL,NORMAL,0.9436546844994964
NORMAL,NORMAL,0.9136330782442222
NORMAL,NORMAL,0.8933280456103327
NORMAL,NORMAL,0.8799799794641232
NORMAL,NORMAL,0.899046723567936
NORMAL,NORMAL,0.9078135611506855
NORMAL,NORMAL,0.8951051757361028
NORMAL,NORMAL,0.9063068645927357
NORMAL,NORMAL,0.9028160853852116
NORMAL,NORMAL,0.9042149589680166
NORMAL,NORMAL,0.9149157472514696
NORMAL,NORMAL,0.9263190771057335
NORMAL,NORMAL,0.9678044198561552
NORMAL,NORMAL,0.90958575310126
NORMAL,NORMAL,0.883008714824409
NORMAL,NORMAL,0.9547566601329673
NORMAL,BERAT,0.03430321017574416
NORMAL,BERAT,0.005447530988397365
NORMAL,NORMAL,0.9049172122119371
NORMAL,NORMAL,0.8946912531316715
NORMAL,NORMAL,0.9287867182896797
NORMAL,NORMAL,0.8882576096574137
NORMAL,NORMAL,0.9459415303156147
NORMAL,NORMAL,0.8984276487263738
NORMAL,NORMAL,0.9324141609348326
NORMAL,NORMAL,0.9437656053648837
NORMAL,NORMAL,0.8831939878685802
NORMAL,NORMAL,0.8930687175926426
NORMAL,NORMAL,0.9318377082586733
NORMAL,NORMAL,0.9603528824695615
NORMAL,NORMAL,0.9187026036644039
NORMAL,NORMAL,0.8857937286430788
NORMAL,NORMAL,0.9406840063193784
NORMAL,NORMAL,0.9202042421995213
NORMAL,NORMAL,0.9035943571456321
NORMAL,NORMAL,0.9416276996365928
NORMAL,NORMAL,0.9291158385430492
NORMAL,BERAT,0.030745088440151225
NORMAL,NORMAL,0.8979924289535782
NORMAL,NORMAL,0.8999193396024336
NORMAL,BERAT,0.00557951956940741
NORMAL,NORMAL,0.9286541168329423
NORMAL,BERAT,0.0018196100036413478
NORMAL,NORMAL,0.9050659487334264
NORMAL,NORMAL,0.8916166434009591
NORMAL,NORMAL,0.9066173651278595
NORMAL,NORMAL,0.9220712778728833
NORMAL,NORMAL,0.902190411411252
NORMAL,NORMAL,0.9063918146386343
NORMAL,NORMAL,0.9211857550407754
NORMAL,NORMAL,0.9100983664825855
NORMAL,NORMAL,0.9064500600008554
NORMAL,NORMAL,0.9547746846025491
NORMAL,NORMAL,0.9630128720064874
NORMAL,NORMAL,0.882979499746853
NORMAL,NORMAL,0.9377118464389531
NORMAL,NORMAL,0.8889204639509329
NORMAL,NORMAL,0.9232612208624065
NORMAL,NORMAL,0.8800573349038845
NORMAL,NORMAL,0.9043637824725541
NORMAL,NORMAL,0.9320276360762536
NORMAL,NORMAL,0.9256026813225746
NORMAL,NORMAL,0.9673081692292378
NORMAL,NORMAL,0.8881585625211421
NORMAL,NORMAL,0.9246456380221995
NORMAL,NORMAL,0.9379781584360243
NORMAL,BERAT,0.056110980103706076
NORMAL,NORMAL,0.9484577558870324
NORMAL,NORMAL,0.922243231592474
NORMAL,NORMAL,0.9098354845280793
NORMAL,NORMAL,0.9379371993771207
NORMAL,NORMAL,0.9011194182132423
NORMAL,NORMAL,0.9507044116377903
NORMAL,NORMAL,0.8879625186194094
NORMAL,NORMAL,0.9457388188904209
NORMAL,NORMAL,0.8845442569788491
NORMAL,NORMAL,0.9047809893667379
NORMAL,NORMAL,0.8979195970046364
NORMAL,NORMAL,0.9046657429292218
NORMAL,NORMAL,0.9651083670355802
NORMAL,NORMAL,0.8934363764113351
NORMAL,NORMAL,0.9890928468233804
NORMAL,NORMAL,0.9285577436864831
NORMAL,NORMAL,0.9551538720630403
NORMAL,NORMAL,0.8937364374258705
NORMAL,NORMAL,0.9156158550159972
NORMAL,NORMAL,0.9043524484935073
NORMAL,NORMAL,0.9014978622016414
NORMAL,NORMAL,0.92806413412638
NORMAL,NORMAL,0.9252645188404252
NORMAL,BERAT,0.054914284400380535
NORMAL,NORMAL,0.9599564204463978
NORMAL,NORMAL,0.9199044359866948
NORMAL,NORMAL,0.8999887596063016
NORMAL,NORMAL,0.9710329941138625
NORMAL,NORMAL,0.9276160811843562
NORMAL,NORMAL,0.9087326548712173
NORMAL,NORMAL,0.9405439086053388
NORMAL,NORMAL,0.891479743915563
NORMAL,NORMAL,0.888932789008833
NORMAL,NORMAL,0.9209435269882534
NORMAL,NORMAL,0.986576493872343
NORMAL,NORMAL,0.8973947672140316
NORMAL,NORMAL,0.9256641196006896
NORMAL,NORMAL,0.9225454670403811
NORMAL,NORMAL,0.9158482690516581
NORMAL,NORMAL,0.9252495744212086
NORMAL,NORMAL,0.9478537650447472
NORMAL,BERAT,0.013594817398063341
NORMAL,NORMAL,0.9107344336459708
NORMAL,NORMAL,0.9663192038053987
NORMAL,NORMAL,0.8985067163430652
NORMAL,NORMAL,0.9043286011523655
NORMAL,NORMAL,0.9486210780054694
NORMAL,NORMAL,0.8994001488369509
NORMAL,NORMAL,0.9053816423835799
NORMAL,NORMAL,0.9909658121419989
NORMAL,NORMAL,0.9361263642074464
NORMAL,NORMAL,0.9900643812232919
NORMAL,NORMAL,0.981500617916877
NORMAL,NORMAL,0.957437218003452
NORMAL,NORMAL,0.8942444370726026
NORMAL,NORMAL,0.9574084239936309
NORMAL,NORMAL,0.9102493481284311
NORMAL,NORMAL,0.9249050138093358
NORMAL,NORMAL,0.8824357334894901
NORMAL,NORMAL,0.9198534418850683
NORMAL,NORMAL,0.8827134352070971
NORMAL,NORMAL,0.9182982503294588
NORMAL,NORMAL,0.9003767956312754
NORMAL,NORMAL,0.905416217310749
NORMAL,NORMAL,0.8940909104729666
NORMAL,NORMAL,0.9647230977658723
NORMAL,NORMAL,0.97004906306669
NORMAL,BERAT,0.058653101410398194
NORMAL,NORMAL,0.9182220131151368
NORMAL,NORMAL,0.9437253384776415
NORMAL,NORMAL,0.9773140500387401
NORMAL,NORMAL,0.8923576093683474
NORMAL,NORMAL,0.961975722215517
NORMAL,BERAT,0.09817207900426794
NORMAL,NORMAL,0.9349336343241774
NORMAL,NORMAL,0.9068456419930813
NORMAL,NORMAL,0.9578687559870871
NORMAL,NORMAL,0.9111072532269902
NORMAL,NORMAL,0.9595558670928828
NORMAL,NORMAL,0.950168260447467
NORMAL,NORMAL,0.9216806355786357
NORMAL,NORMAL,0.8915895554947697
NORMAL,NORMAL,0.9528540087903037
NORMAL,NORMAL,0.9150317489049933
NORMAL,NORMAL,0.9024095677741728
NORMAL,NORMAL,0.8803312091027908
NORMAL,NORMAL,0.9229337439058529
NORMAL,BERAT,0.08623139854032909
NORMAL,NORMAL,0.9283266027355985
NORMAL,NORMAL,0.9043419856458771
NORMAL,NORMAL,0.9175521649587758
NORMAL,NORMAL,0.9961675994273389
NORMAL,NORMAL,0.9589356632204784
NORMAL,NORMAL,0.8974407100739573
NORMAL,NORMAL,0.9006226769644069
NORMAL,NORMAL,0.8949734448112472
NORMAL,NORMAL,0.9264121997113801
NORMAL,NORMAL,0.9089213976998336
NORMAL,NORMAL,0.893079459674111
NORMAL,NORMAL,0.9368453590752523
NORMAL,NORMAL,0.9215179682107268
NORMAL,NORMAL,0.9151532537113476
NORMAL,NORMAL,0.9339178734610181
NORMAL,NORMAL,0.9055975438699255
NORMAL,NORMAL,0.9082290999480994
NORMAL,NORMAL,0.9067305257786393
NORMAL,NORMAL,0.9000199214437836
NORMAL,BERAT,0.11744698381973616
NORMAL,NORMAL,0.8945866399841568
NORMAL,NORMAL,0.9002687390736182
NORMAL,NORMAL,0.9353650278459433
NORMAL,NORMAL,0.963127254950739
NORMAL,NORMAL,0.8953259398910702
NORMAL,NORMAL,0.9010553234262564
